id,smarts,ni_ids
255,[#8:1]=[#6:2]-[#6:3]-[#15:4]-[#8:5]>>[#6:3]=[#6:2]-[#8:5]-[#15:4]-[#8:1],['rule0809']
256,[#6:1]-[#7:2].[#8:3].[#8:4]-[#15:5]>>[#6:1]-[#8:4].[#7:2].[#8:3]-[#15:5],"['rule0049', 'rule0066', 'rule0385', 'rule0565']"
257,([#8:1]-[#6:2](-[#6:3]-[#8:4])-[#7:5]1:[#6:6]:[#6:7]:[#7:8]:[#6:9]:1.[#8:10]-[#15:11]-[#8:12]-[#15:13]).[#8:14]>>([#8:1]-[#15:13].[#6:3]1=[#7:8]-[#6:7]:[#6:6]-[#7:5]-[#6:2]-1).[#8:12]-[#15:11]-[#8:4].[#8:14]=[#6:9]-[#8:10],['rule1102']
258,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8]-[#6:9]=[#8:10]>>[#6:7]-[#6:8]=[#6:9]-[#8:10].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule1044']
259,[#6:1]1:[#6:2]:[#6:3]:[#8:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:1]1-[#6:2]:[#6:3]-[#8:4]-[#6:5]-[#6:6]-1.[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1,['rule0316']
260,[#6:1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2],['rule0002']
261,[#6:1]-[#8:2].[#8:3].[#8:4]-[#15:5]>>([#6:1]-[#8:3].[#8:2]-[#15:5]).[#8:4],['rule1216']
262,[#6:1]-[#6:2]=[#8:3].[#6:4]-[#8:5].[#6:6]=[#8:7].[#7:8]>>[#6:4]-[#7:8]-[#6:2]=[#6:1]-[#6:6]-[#8:7].[#8:3].[#8:5],['rule0732']
263,[#6:1].[#6:2]=[#8:3]>>[#6:1]-[#6:2]-[#8:3],"['rule0023', 'rule0051', 'rule0255', 'rule0393']"
264,[#6:1]-[#6:2]-[#6:3]=[#6:4]-[#6:5]-[#6:6]-[#6:7]=[#6:8]-[#6:9].[#8:10].[#8:11]>>[#6:1].[#6:5]=[#6:4]-[#6:3]-[#6:2]-[#8:10].[#6:9]=[#6:8]-[#6:7]-[#6:6]-[#8:11],['rule1114']
265,[#6:1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]-[#15:10]>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:9].[#8:2]-[#15:10],['rule0571']
266,([#6:1]=[#8:2].[#6:3]=[#8:4]).[#6:5]=[#8:6].[#6:7]=[#8:8]>>([#6:1]=[#6:5].[#6:3]=[#6:7]).[#8:2]=[#8:4].[#8:6]=[#8:8],['rule0264']
267,[#6:1].[#8:2]-[#6:3]=[#6:4]-[#8:5].[#8:6]=[#8:7]>>[#6:1]-[#8:6].[#8:7].[#8:2]=[#6:3]-[#6:4]=[#8:5],['rule0469']
268,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:8]=[#8:9]>>[#8:8]=[#6:5]-[#6:4]=[#6:3]-[#6:2](=[#8:1])-[#6:7]-[#6:6]=[#8:9],['rule0307']
269,[#6:1]=[#7+:2].[#8:3]>>([#7+0:2].[#6:1]=[#8:3]),['rule0338']
270,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6].[#6:7]=[#6:8].[#6:9]=[#6:10]).[#8:11]>>[#6:10]-[#6:2]-[#6:1]-[#6:6]-[#6:5]-[#6:4]-[#6:3]-[#6:7]-[#6:8]-[#6:9]-[#8:11],['rule0918']
271,([#6:1]=[#6:2]-[#6:3]-[#8:4].[#6:5]-[#6:6]-[#6:7]=[#6:8])>>[#6:3]=[#6:2]-[#6:1]-[#6:8]-[#6:7]-[#6:6]=[#6:5].[#8:4],['rule1200']
272,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6]-[#6:7].[#8:8]-[#15:9]).[#8:10]>>([#8:8].[#6:7]=[#6:6]-[#6:5]-[#6:1]-[#6:2]-[#6:3]-[#6:4]).[#8:10]-[#15:9],['rule0853']
273,[#6:1]-[#6:2]-[#8:3]>>[#6:1]=[#6:2].[#8:3],"['rule0019', 'rule0461']"
274,[#8:1]-[#6:2]-[#6:3]-[#8:4]>>([#6:2]=[#6:3].[#8:1]-[#8:4]),['rule0909']
275,[#6:1]-[#6:2]-[#6:3]-[#8:4].[#8:5]>>([#6:2]=[#6:3].[#6:1]-[#8:5]).[#8:4],['rule0368']
276,([#6:1]-[#6:2]=[#6:3].[#6:4]-[#6:5]=[#6:6]-[#6:7]-[#8:8])>>[#6:1]=[#6:2]-[#6:3]=[#6:5]-[#6:6](-[#6:4])-[#6:7].[#8:8],['rule0747']
277,[#6:1]1-[#6:2]-[#8:3]-1.[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#6:1]=[#6:2].[#8:10]=[#8:3],['rule0068']
278,[#7:1]-[#6:2]=[#7:3].[#8:4]>>[#7:1].[#7:3]-[#6:2]=[#8:4],['rule0159']
279,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]1:[#6:8]:[#6:9]:[#6:10]:[#7+:11]:[#6:12]:1.[#7:13].[#7:14]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:7]1=[#6:12]-[#7+0:11]-[#6:10]=[#6:9]-[#6:8]-1.[#7:13]=[#7:14],['rule0573']
280,([#7:1].[#6:2]-[#8:3])>>[#6:2]-[#7:1].[#8:3],['rule0106']
281,[#6:1]-[#7:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#6:9]1:[#6:10]:[#6:11]:[#6:12]:[#7+:13]:[#6:14]:1>>[#6:1]#[#7:2].[#6:11]1=[#6:12]-[#7+0:13]-[#6:14]=[#6:9]-[#6:10]-1.[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1,['rule1214']
282,[#6:1]-[#7+:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#8:10].[#7+0:2].[#8:9],['rule0489']
283,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]=[#6:9]1-[#6:10]=[#6:11]-[#6:12](-[#8:13])-[#6:14]=[#6:15]-1>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:8]-[#6:9]1:[#6:10]:[#6:11]:[#6:12]:[#6:14]:[#6:15]:1.[#8:13]=[#8:7],['rule0530']
284,[#16:1].[#6:2]-[#7+:3]>>[#6:2]-[#16+:1].[#7+0:3],['rule0120']
285,[#6:1]-[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6].[#8:7]>>([#6:1]=[#6:2].[#6:6]-[#6:5]=[#6:4]-[#6:3]-[#8:7]),['rule0258']
286,[#6:1]-[#8:2].[#7:3].[#8:4]-[#15:5]>>[#6:1]-[#7:3].[#8:4].[#8:2]-[#15:5],"['rule0050', 'rule0067', 'rule0386', 'rule0566']"
287,[#8:1]-[#15:2].[#8:3]=[#6:4]-[#6:5]-[#6:6]-[#8:7]>>[#6:5]=[#6:4]-[#8:3]-[#15:2].[#6:6]=[#8:7].[#8:1],['rule0452']
288,[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#8:5]>>[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#8:5],['rule0344']
289,[#16:1]-[#16:2].[#6:3]-[#6:4]-[#8:5]>>([#16:1].[#6:3]-[#16:2]).[#6:4]=[#8:5],['rule0328']
290,([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]-[#8:6]).[#8:7]>>[#6:3]-[#6:4]=[#6:5]-[#6:1]-[#6:2]-[#8:7].[#8:6],['rule1195']
291,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]=[#6:11]>>([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6].[#6:7]=[#6:8].[#6:9]=[#6:10]-[#6:11]),['rule0640']
292,[#6:1]#[#7:2].[#8:3].[#8:4]>>[#7:2].[#8:3]=[#6:1]-[#8:4],['rule0243']
293,([#6:1].[#6:2]=[#6:3]-[#6:4]-[#8:5])>>[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5],['rule0510']
294,([#6:1]=[#6:2].[#6:3]=[#6:4]).[#8:5]>>[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#8:5],['rule0866']
295,[#16:1].[#6:2]-[#6:3]-[#6:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:11]>>[#6:3]-[#6:2]-[#16:1].[#6:4]-[#8:11].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1,['rule0694']
296,[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]>>([#6:4]=[#6:5].[#6:1]-[#6:2]=[#6:3]),['rule0505']
297,[#7:1]=[#6:2]-[#6:3](-[#8:4])-[#6:5]-[#8:6]>>[#6:5]=[#8:6].[#7:1]-[#6:2]-[#6:3]=[#8:4],['rule0637']
298,([#8:1].[#6:2]-[#8:3])>>[#6:2]-[#8:1].[#8:3],"['rule0032', 'rule0201']"
299,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8].[#6:9]=[#8:10]>>[#6:7]-[#6:8]-[#6:9]-[#8:10].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0606']
300,[#16:1].[#6:2]=[#8:3]>>[#6:2]=[#16:1].[#8:3],['rule1180']
301,[#6:1]-[#7:2].[#8:3]>>([#7:2].[#6:1]-[#8:3]),['rule0111']
302,([#6:1].[#7:2]).[#6:3]=[#8:4]>>[#6:1]-[#6:3]-[#7:2].[#8:4],['rule0342']
303,[#6:1]=[#8:2].[#7:3]-[#6:4]-[#6:5]=[#8:6]>>[#7:3]=[#6:4]-[#6:5](-[#8:6])-[#6:1]-[#8:2],['rule0636']
304,[#6:1]=[#7:2].[#8:3]>>([#7:2].[#6:1]=[#8:3]),['rule0186']
305,[#6:1]-[#7:2].[#6:3]-[#8:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>[#6:3]-[#7:2].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#6:1]=[#8:4],['rule0789']
306,([#6:1].[#6:2]-[#8:3])>>[#6:1]-[#6:2].[#8:3],"['rule0245', 'rule0416']"
307,[#6:1]-[#16:2].[#8:3].[#8:4]=[#8:5]>>[#16:2].[#6:1]=[#8:3].[#8:4]-[#8:5],['rule0544']
308,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]>>[#6:5]=[#6:4]-[#6:3]=[#6:2]-[#6:1],['rule0508']
309,[#16:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[#6:8]=[#8:9].[#8:10]>>[#6:8]-[#16:1].[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1.[#8:10]=[#8:9],['rule1205']
310,[#16:1].[#8:2].[#8:3]=[#8:4]>>[#8:3]-[#8:4].[#8:2]=[#16:1],['rule0536']
311,[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6]>>([#6:1].[#6:2]=[#6:3]-[#6:4]).[#8:5]=[#8:6],['rule0960']
312,[#6:1]-[#8:2].[#6:3]=[#8:4].[#6:5]=[#8:6].[#8:7]>>[#6:1]-[#6:3]-[#8:4].[#6:5]-[#8:7].[#8:2]=[#8:6],['rule0232']
313,[#16:1]-[#16:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#16:1].[#16:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule0202']
314,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8]>>[#6:7]-[#6:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0027']
315,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]=[#6:7]>>([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6]-[#6:7]),['rule0563']
316,[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2],"['rule0001', 'rule0006', 'rule0007', 'rule0008', 'rule0009', 'rule0096', 'rule0097', 'rule0104', 'rule0105']"
317,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#8:8].[#7:9]>>[#6:7]-[#7:9].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:8],"['rule0156', 'rule0166']"
318,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#8:8].[#8:9].[#8:10]-[#16:11]>>[#6:7]-[#16:11]=[#8:10].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:8]=[#8:9],['rule0975']
319,([#6:1].[#6:2]-[#16+:3])>>[#16+0:3].[#6:1]-[#6:2],['rule1040']
320,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7])>>[#6:1]-[#6:2]-[#6:6]=[#6:5]-[#6:4]=[#6:3].[#8:7],['rule0259']
321,([#6:1]=[#6:2].[#8:3]-[#8:4])>>[#8:3]-[#6:1]-[#6:2]-[#8:4],['rule0908']
322,[#6:1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>([#6:1].[#8:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule0108']
323,[#7:1]-[#6:2]-[#6:3]-[#8:4]>>[#6:3]-[#6:2]=[#7:1].[#8:4],['rule0660']
324,([#6:1]=[#8:2].[#6:3]-[#6:4]=[#8:5]).[#8:6]>>[#6:3]=[#6:4]-[#8:2]-[#6:1]-[#8:6].[#8:5],['rule1147']
325,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7:7].[#8:8]=[#8:9]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:7]-[#8:8].[#8:9],['rule0134']
326,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7:7]-[#8:8]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#7:7]=[#8:8],['rule0521']
327,([#7:1].[#6:2]-[#6:3])>>([#6:2].[#6:3]-[#7:1]),['rule0155']
328,[#16:1].[#6:2]-[#16:3]>>[#16:3].[#6:2]-[#16+:1],['rule0199']
329,[#8:1]-[#6:2](-[#8:3])-[#6:4]-[#6:5]-[#8:6]>>([#8:1].[#6:5]=[#8:6]).[#6:4]-[#6:2]=[#8:3],['rule0354']
330,([#8:1].[#6:2]=[#6:3]-[#6:4]=[#6:5]-[#6:6]=[#6:7]-[#6:8]-[#8:9])>>[#6:8]=[#6:7]-[#6:6]=[#6:5]-[#6:4]=[#6:3]-[#6:2]-[#8:1].[#8:9],['rule0479']
331,[#7:1]-[#15:2].[#8:3]>>[#7:1].[#8:3]-[#15:2],"['rule0057', 'rule0223', 'rule0377', 'rule0485', 'rule1136']"
332,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]-[#6:9]-[#6:10]-[#8:11]>>[#6:9]-[#6:10]=[#8:11].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:8]=[#8:7],['rule0081']
333,([#8:1].[#8:2]-[#6:3]1-[#6:4]-[#6:5]-[#6:6]-[#6:7]-1)>>([#8:2].[#6:5]=[#6:6].[#6:4]=[#6:3]-[#6:7]-[#8:1]),['rule1142']
334,[#6:1]=[#8:2].[#8:3]>>[#6:1].[#8:2]=[#8:3],['rule0173']
335,[#16:1].[#6:2]=[#6:3]>>[#6:2]-[#6:3]-[#16:1],['rule0372']
336,[#6:1]#[#7:2].[#8:3]>>[#7:2]-[#6:1]=[#8:3],['rule0240']
337,[#6:1]-[#8:2]-[#6:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>[#6:1]-[#6:3].[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#8:10]=[#8:2],['rule0082']
338,[#16:1].[#6:2]-[#8:3]-[#6:4]-[#7:5]>>[#6:2]-[#16+:1].[#6:4]=[#8:3].[#7:5],['rule0904']
339,[#6:1]#[#6:2].[#8:3]>>[#6:1]-[#6:2]=[#8:3],['rule0797']
340,[#6:1]-[#7:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#8:9]>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:9].[#7:2],"['rule0157', 'rule0167']"
341,[#6:1]-[#6:2]-[#7:3]>>[#6:2]-[#6:1]-[#7:3],['rule0172']
342,[#6:1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#8:10].[#8:2].[#8:9],['rule0491']
343,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#8:8]>>[#6:7]-[#8:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0003']
344,[#6:1]-[#16+:2].[#8:3]>>[#16+0:2].[#6:1]-[#8:3],"['rule0011', 'rule0406', 'rule0758']"
345,[#16:1].[#6:2]-[#8:3]-[#15:4]-[#8:5].[#8:6]>>[#6:2]-[#16+:1].[#8:5].[#8:3]-[#15:4]-[#8:6],['rule1219']
346,[#16:1].[#6:2]-[#6:3].[#6:4]=[#8:5]>>[#6:2]-[#16:1].[#6:3]-[#6:4]-[#8:5],"['rule0115', 'rule1117']"
347,[#16:1].[#6:2]1:[#6:3]:[#8:4]:[#6:5]:[#6:6]:[#6:7]:1>>[#8:4]-[#6:3]:[#6:2]-[#6:7]=[#6:6]-[#6:5]-[#16:1],['rule0613']
348,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#8:13]=[#6:14]-[#16:15]>>[#16:15].[#6:14]-[#8:13].[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0180']
349,[#16:1].[#6:2]=[#8:3]>>[#8:3]-[#6:2]-[#16:1],['rule0436']
350,([#6:1].[#6:2]=[#8:3])>>[#6:1]-[#8:3]-[#6:2],['rule0191']
351,[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#8:5].[#7:6]>>[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#7:6].[#8:5],['rule0738']
352,[#16:1].[#6:2]-[#7:3]>>[#6:2]-[#16+:1].[#7:3],"['rule0033', 'rule0205']"
353,[#6:1]-[#6:2]-[#16:3].[#6:4]-[#8:5].[#6:6]1=[#6:7]-[#7:8]-[#6:9]=[#6:10]-[#6:11]-1>>[#16:3].[#6:2]-[#6:1]-[#6:4].[#6:10]1:[#6:11]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:5],['rule0695']
354,[#6:1]-[#6:2]=[#6:3].[#6:4]-[#8:5]>>[#6:1]=[#6:2]-[#6:3]-[#6:4].[#8:5],"['rule0238', 'rule0450']"
355,([#6:1]=[#6:2]-[#6:3]-[#8:4].[#6:5]-[#6:6]=[#6:7])>>[#6:3]=[#6:2]-[#6:1]-[#6:7]-[#6:6]=[#6:5].[#8:4],['rule0955']
356,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#8:7]>>([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6]).[#8:7],['rule1128']
357,[#6:1]=[#6:2]-[#8:3]-[#15:4]-[#8:5]>>[#8:5]=[#6:2]-[#6:1]-[#15:4]-[#8:3],['rule0808']
358,[#8:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7]=[#8:8]>>[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:1]=[#8:8],['rule0054']
359,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]1-[#6:9]=[#6:10]-[#6:11]=[#6:12]-[#6:13]-1-[#8:14]>>[#6:10]1:[#6:11]:[#6:12]:[#6:13]:[#6:8]:[#6:9]:1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:14]=[#8:7],['rule0103']
360,[#6:1]-[#7:2]=[#6:3]=[#16:4].[#8:5]>>[#6:1]-[#6:3](-[#16:4])=[#7:2]-[#8:5],['rule0506']
361,[#6:1]-[#7:2].[#8:3]>>[#6:1]-[#8:3].[#7:2],"['rule0013', 'rule0056', 'rule0099', 'rule0122', 'rule0162', 'rule0195', 'rule0430']"
362,[#6:1].[#6:2]-[#16+:3]>>[#16+0:3].[#6:1]-[#6:2],"['rule0043', 'rule0843']"
363,[#6:1]-[#6:2]=[#8:3].[#7:4].[#8:5]-[#16:6]>>[#7:4]-[#6:2]-[#6:1]-[#16:6]=[#8:5].[#8:3],['rule1177']
364,[#8:1]=[#16:2]-[#6:3]-[#6:4]-[#8:5]>>[#6:3]-[#6:4]=[#8:5].[#8:1]-[#16:2],['rule1122']
365,[#6:1]-[#16+:2].[#6:3]-[#16+:4].[#7:5]>>[#16+0:2].[#16+0:4].[#6:1]-[#7:5]-[#6:3],['rule0228']
366,([#6:1]=[#6:2].[#8:3]-[#7:4]=[#6:5]-[#16:6])>>([#6:5]#[#7:4].[#6:1]1-[#6:2]-[#16:6]-1).[#8:3],['rule0950']
367,[#6:1]=[#6:2].[#8:3].[#8:4]=[#6:5]-[#6:6]=[#8:7]>>[#6:1]1-[#6:2]-[#8:3]-1.[#8:4]-[#6:5]=[#6:6]-[#8:7],['rule0964']
368,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6]-[#6:7])>>[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]=[#6:7],['rule0564']
369,[#6:1]-[#6:2]1-[#6:3]-[#6:4]-1-[#6:5]=[#6:6].[#8:7]>>([#6:1]=[#6:2].[#6:6]-[#6:5]=[#6:4]-[#6:3]-[#8:7]),['rule0318']
370,([#8:1].[#8:2]-[#15:3])>>[#8:2].[#8:1]-[#15:3],"['rule0549', 'rule0569']"
371,[#6:1]-[#6:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:1]-[#8:10]-[#6:2].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:9],['rule0083']
372,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]=[#8:8].[#8:9]>>[#8:8]-[#6:7]-[#6:1]1-[#6:2]=[#6:3]-[#6:4](-[#8:9])-[#6:5]=[#6:6]-1,['rule0773']
373,[#6:1]-[#8:2].[#8:3].[#8:4]-[#15:5]>>[#6:1]-[#8:4].[#8:2].[#8:3]-[#15:5],['rule0846']
