id,smarts,ni_ids
499,[#6:1]=[#8:2].[#8:3]-[#8:4]>>[#6:1]-[#8:2].[#8:3]=[#8:4],['rule0078']
500,[#6:1].[#8:2]=[#8:3]>>[#6:1]=[#8:2].[#8:3],['rule0174']
501,[#16:1].[#16:2].[#6:3]-[#7:4]-[#6:5]>>[#6:3]-[#16+:1].[#6:5]-[#16+:2].[#7:4],['rule0227']
502,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#6:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:14]-[#6:13]-[#6:1]1-[#6:2]=[#6:3]-[#6:4]-[#6:5]=[#6:6]-1,['rule0399']
503,[#6:1]=[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6]>>[#6:1]-[#6:2]=[#6:3]-[#6:4].[#8:5]=[#8:6],['rule0939']
504,[#8:1]-[#6:2]-[#16:3]>>[#16:3].[#6:2]=[#8:1],['rule0437']
505,[#6:1]-[#8:2]-[#6:3]>>([#6:1].[#6:3]=[#8:2]),['rule0190']
506,[#6:1]-[#8:2].[#6:3]-[#8:4]>>[#6:1].[#6:3]=[#8:4].[#8:2],['rule0414']
507,[#6:1]=[#8:2].[#7:3]>>[#7:3]-[#6:1]-[#8:2],"['rule0483', 'rule1143']"
508,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7])>>[#6:1]-[#6:2]1-[#6:6]-[#6:5]-1-[#6:4]=[#6:3].[#8:7],['rule0319']
509,[#6:1]-[#6:2]-[#8:3].[#6:4]=[#8:5]>>[#6:1]-[#6:4]-[#8:5].[#6:2]=[#8:3],"['rule0204', 'rule0273', 'rule0274']"
510,[#16:1].[#6:2]-[#6:3]=[#6:4]>>[#6:4]-[#16+:1].[#6:2]=[#6:3],['rule0545']
511,[#6:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#7+:12]:[#6:13]:1.[#8:14]>>[#6:10]1=[#6:11]-[#7+0:12]-[#6:13]=[#6:8]-[#6:9]-1.[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1.[#6:1]=[#8:14],['rule0165']
512,[#6:1]-[#6:2](-[#8:3])-[#6:4]-[#6:5]=[#8:6]>>[#6:1]=[#6:2]-[#6:4]=[#6:5]-[#8:6].[#8:3],['rule0464']
513,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#6:8]1-[#6:9]=[#6:10]-[#6:11](=[#8:12])-[#6:13]=[#6:14]-1>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:12]-[#6:11]1:[#6:10]:[#6:9]:[#6:8](-[#8:7]):[#6:14]:[#6:13]:1,['rule0542']
514,[#7:1]-[#6:2]-[#6:3]-[#8:4].[#8:5]>>[#6:3]-[#6:2](-[#8:4])-[#8:5].[#7:1],['rule0787']
515,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#8:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:13]-[#6:1]1-[#6:2]:[#6:3]-[#6:4]=[#6:5]-[#6:6]-1-[#8:14],['rule0094']
516,[#6:1]-[#6:2]-[#6:3]=[#8:4].[#8:5]>>[#6:1]-[#8:4]-[#6:3]-[#6:2]-[#8:5],['rule0881']
517,[#6:1]#[#7:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#6:9]1=[#6:10]-[#7:11]-[#6:12]=[#6:13]-[#6:14]-1>>[#6:1]-[#7:2].[#6:13]1:[#6:14]:[#6:9]:[#6:10]:[#7+:11]:[#6:12]:1.[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule1213']
518,([#7:1].[#6:2]-[#7+:3])>>[#6:2]-[#7+:1].[#7+0:3],['rule0624']
519,([#8:1].[#6:2]-[#8:3]).[#6:4]-[#8:5]>>([#6:2]-[#8:5].[#6:4]-[#8:1]).[#8:3],['rule1088']
520,[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3],"['rule0021', 'rule0059', 'rule0061', 'rule0089', 'rule0197', 'rule0254', 'rule0723', 'rule0806', 'rule1021']"
521,[#6:1]=[#8:2].[#7:3].[#8:4]-[#8:5]>>[#6:1]-[#7+:3].[#8:2].[#8:4]=[#8:5],['rule1083']
522,[#16:1].[#8:2]=[#8:3]>>[#8:2]=[#16:1]-[#8:3],['rule0401']
523,[#6:1]-[#6:2]-[#7:3].[#8:4]>>([#6:1].[#7:3]).[#6:2]=[#8:4],['rule0343']
524,[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5]>>[#6:1]-[#8:5].[#6:2]=[#6:3]-[#6:4],['rule0548']
525,([#6:1]-[#8:2].[#6:3]-[#8:4]).[#6:5]=[#8:6]>>([#6:1].[#6:3]-[#6:5]-[#8:6]).[#8:2]=[#8:4],['rule0445']
526,[#6:1]-[#16+:2].[Se:3]>>[#16+0:2].[#6:1]-[Se:3],['rule0831']
527,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#7:5].[#8:6]>>[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#8:6].[#7:5],['rule0739']
528,[#7:1]-[#16:2].[#8:3]>>[#7:1].[#8:3]-[#16:2],"['rule0777', 'rule1070']"
529,[#6:1].[#6:2]=[#8:3].[#8:4]-[#6:5]1:[#6:6]:[#6:7]:[#6:8](-[#8:9]):[#6:10]:[#6:11]:1.[#8:12]=[#8:13]>>[#6:1]-[#6:2]-[#8:3].[#8:12].[#8:4]=[#6:5]1-[#6:11]:[#6:10]-[#6:8](=[#8:9])-[#6:7]2-[#8:13]-[#6:6]-1-2,['rule1105']
530,([#8:1].[#6:2]-[#6:3]-[#6:4](-[#8:5])-[#8:6]).[#8:7]>>([#8:5].[#6:2]-[#8:1]).[#6:3]=[#6:4]-[#8:7].[#8:6],['rule0287']
531,([#8:1].[#6:2]-[#16:3])>>[#16:3].[#6:2]-[#8:1],['rule0280']
532,[#6:1]-[#6:2]-[#6:3]-[#6:4].[#8:5]>>([#6:1].[#6:2]=[#6:3].[#6:4]-[#8:5]),['rule0314']
533,([#6:1].[#8:2]).([#6:3].[#8:4]).[#8:5]=[#8:6]>>[#6:1]-[#8:2].[#6:3]-[#8:4].[#8:5].[#8:6],['rule0576']
534,[#6:1]1:[#6:2]:[#6:3]:[#7+:4]:[#6:5]:[#6:6]:1.[#8:7]-[#8:8].[#8:9]-[#8:10]>>[#6:1]1:[#6:2]-[#6:3]-[#7+0:4]-[#6:5]-[#6:6]-1.[#8:10]=[#8:9].[#8:7]=[#8:8],['rule0675']
535,[#8:1].[#8:2]-[#15:3]>>([#8:2].[#8:1]-[#15:3]),"['rule0550', 'rule0568']"
536,[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5]>>([#6:2]=[#6:3]-[#6:4].[#6:1]-[#8:5]),['rule0277']
537,[#6:1]=[#6:2].[#7:3]>>[#6:1]-[#6:2]-[#7:3],"['rule0257', 'rule0303']"
538,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7]-[#8:8].[#8:9]>>([#8:8].[#6:7]=[#6:6]-[#6:5]=[#6:4]-[#6:3]=[#6:2]-[#6:1]-[#8:9]),['rule0478']
539,([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5].[#6:6]-[#8:7])>>[#6:1]-[#6:2]-[#6:6]-[#6:3]-[#6:4]=[#6:5].[#8:7],['rule0220']
540,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#8:5]>>[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#8:5],['rule0390']
541,[#6:1]-[#8:2].[#6:3]=[#8:4].[#6:5]=[#8:6].[#7:7]>>[#6:1]-[#6:3]-[#8:4].[#6:5]-[#7:7].[#8:2]=[#8:6],['rule0380']
542,[#6:1]1:[#6:2]:[#6:3]:[#7:4]:[#6:5]:[#7:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:1]1-[#6:2]-[#6:3]-[#7:4]-[#6:5]-[#7:6]-1.[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1,['rule0193']
543,[#6:1]-[#6:2]=[#6:3]-[#6:4]-[#8:5]>>[#6:1]=[#6:2]-[#6:3]=[#6:4].[#8:5],"['rule0230', 'rule0622']"
544,[#6:1]=[#6:2]-[#8:3]-[#15:4]-[#8:5].[#7:6]>>[#6:1]-[#6:2]=[#8:5].[#7:6]-[#15:4]-[#8:3],['rule0725']
545,[#6:1]=[#6:2]-[#8:3]-[#6:4]-[#8:5].[#8:6]>>([#6:4]=[#8:3].[#6:1]-[#6:2]=[#8:6]).[#8:5],['rule1148']
546,[#6:1]-[#6:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#6:2].[#8:10].[#8:9],['rule0266']
547,[#6:1]1=[#6:2]-[#6:3]=[#6:4]-[#7:5]-[#6:6]-1.[#8:7]=[#8:8]>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#8:8],['rule0522']
548,[#6:1]-[#6:2]=[#8:3].[#7:4].[#7:5]>>[#7:4]-[#6:1]-[#6:2]-[#7:5].[#8:3],['rule1037']
549,[#8:1]-[#8:2].[#8:3]=[#16:4]>>[#16:4].[#8:3].[#8:1]=[#8:2],['rule0537']
550,[#6:1]-[#7:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#7:2],['rule0119']
551,[#6:1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#6:9]=[#8:10].[#8:11]>>[#6:1]-[#6:9]-[#8:10].[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#8:11]=[#8:2],"['rule0187', 'rule0958']"
552,[#16:1].[#6:2]-[#6:3]-[#8:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>[#6:2]-[#16:1].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#6:3]=[#8:4],"['rule0269', 'rule0706']"
553,[#6:1]-[#6:2]=[#6:3]-[#6:4]-[#6:5]-[#6:6].[#8:7]>>([#6:1]=[#6:2].[#6:5]=[#6:6].[#6:4]-[#6:3]-[#8:7]),['rule0889']
554,[#6:1]-[#8:2]-[#8:3]>>[#6:1]=[#8:2].[#8:3],['rule0434']
555,[#6:1]-[#7:2]:[#6:3]=[#7:4].[#8:5]>>[#6:1]-[#8:5].[#7:2]:[#6:3]-[#7:4],['rule1050']
556,[#6:1]-[#6:2]=[#16+:3]>>[#6:1]=[#6:2]-[#16+0:3],['rule0863']
557,([#7:1].[#6:2]1:[#6:3]:[#6:4]:[#7:5]:[#6:6]:1).[#6:7]=[#6:8]-[#6:9]-[#8:10]>>[#6:9]=[#6:8]-[#6:7]-[#6:2]1-[#6:3]:[#6:4]-[#7:5]-[#6:6]-1-[#7:1].[#8:10],['rule0526']
558,[#6:1]=[#8:2].[#8:3]>>[#6:1]-[#8:2]-[#8:3],['rule0433']
559,[#6:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[#7:8]>>[#6:1]-[#7:8].[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1,['rule0561']
560,[#6:1]-[#6:2]-[#16:3]>>[#16:3].[#6:1]=[#6:2],['rule0373']
561,[#6:1]1-[#6:2]-[#6:3]-1.[#8:4]>>[#6:1]-[#8:4].[#6:2]=[#6:3],['rule0721']
562,[#6:1]-[#6:2]-[#6:3]1-[#6:4]2-[#6:5]-[#6:6]-1-[#6:7](=[#6:8])-[#6:9]-[#6:10]-2.[#8:11]>>([#6:1]=[#6:2].[#6:5]=[#6:6]-[#6:3]-[#6:4]-[#6:7](-[#6:8])=[#6:9]-[#6:10]-[#8:11]),['rule0673']
563,[#6:1]-[#6:2]-[#8:3].[#6:4]=[#6:5].[#8:6]=[#8:7]>>[#6:1]-[#8:6].[#6:4]1-[#6:5]-[#8:7]-1.[#6:2]=[#8:3],['rule0424']
564,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:8]=[#8:9]>>[#8:8]=[#6:4]-[#6:5]=[#6:6]-[#6:7]-[#6:2](=[#8:1])-[#6:3]=[#8:9],['rule1064']
565,[#6:1]-[#16:2].[#7:3]>>[#16:2].[#6:1]-[#7+:3],['rule1017']
566,[#6:1]-[#16:2]=[#8:3].[#8:4]>>[#6:1]-[#8:4].[#8:3]-[#16:2],['rule0741']
567,[#7:1].[#7:2]-[#6:3]=[#8:4]>>[#7:1]-[#6:3]=[#7:2].[#8:4],['rule0158']
568,[#6:1]-[#6:2]=[#8:3].[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1.[#6:10]=[#8:11]>>[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1.[#8:11]-[#6:10]-[#6:1]-[#6:2]-[#8:3],['rule0080']
569,[#6:1]-[#7:2].[#7:3]>>[#6:1]-[#7+:3].[#7:2],['rule0719']
570,([#6:1].[#6:2].[#8:3]).[#8:4]=[#8:5]>>([#6:1]-[#8:3].[#6:2]-[#8:4]).[#8:5],['rule0969']
571,([#6:1].[#6:2]=[#6:3]-[#6:4]).[#8:5]=[#8:6]>>[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6],['rule0961']
572,[#6:1]-[#6:2]-[#6:3]-[#6:4]>>[#6:1]-[#6:3]-[#6:2]-[#6:4],['rule0936']
573,[#7:1]-[#6:2]=[#7+:3].[#8:4]>>([#7:1].[#7+0:3]-[#6:2]=[#8:4]),['rule0585']
574,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]1:[#6:9]:[#6:10]:[#6:11](-[#8:12]):[#6:13]:[#6:14]:1>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:12]=[#6:11]1-[#6:10]=[#6:9]-[#6:8](=[#8:7])-[#6:14]:[#6:13]-1,['rule0295']
575,([#7:1].[#7:2]).[#6:3]-[#6:4]-[#8:5]>>[#6:3].[#7:1]-[#6:4]-[#7:2].[#8:5],['rule0300']
576,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#8:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1=[#6:2]-[#6:3]2-[#8:13]-[#6:4]-2-[#6:5]=[#6:6]-1.[#8:14],['rule0951']
577,[#6:1]=[#6:2]-[#6:3]=[#6:4].[#8:5]>>[#6:1]-[#6:2]=[#6:3]-[#6:4]-[#8:5],"['rule0229', 'rule0621']"
578,([#6:1].[#6:2]-[#8:3])>>([#8:3].[#6:1]-[#6:2]),['rule0802']
579,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]-[#6:9]1-[#6:10]=[#6:11]-[#6:12]-[#6:13]=[#6:14]-1>>[#6:10]1:[#6:11]:[#6:12]:[#6:13]:[#6:14]:[#6:9]:1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:8]=[#8:7],['rule0398']
580,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5](-[#6:6])-[#6:7].[#8:8]>>([#6:1]-[#6:2]=[#6:3].[#6:6]-[#6:4]=[#6:5]-[#6:7]-[#8:8]),['rule0746']
581,([#7:1].[#6:2]=[#7:3]).[#6:4]-[#6:5]>>[#6:4].[#6:2]-[#7:3]-[#6:5]-[#7:1],['rule0778']
582,([#6:1].[#7:2]-[#8:3])>>([#7:2].[#6:1]-[#8:3]),['rule0392']
583,[#8:1].[#8:2]-[#6:3]-[#8:4]-[#15:5]>>([#8:2].[#6:3]=[#8:4]).[#8:1]-[#15:5],['rule0848']
584,[#16:1].[#8:2]-[#6:3]-[#6:4]-[#6:5]-[#8:6]>>[#6:4]-[#6:3]-[#16:1].[#6:5]=[#8:6].[#8:2],['rule0136']
585,[#6:1]-[#7:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#6:9]=[#8:10]>>[#6:9]-[#7:2].[#6:1]-[#8:10].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule0788']
586,[#6:1]-[#6:2]-[#8:3].[#8:4]=[#8:5]>>[#6:1]=[#8:4].[#6:2]=[#8:3].[#8:5],['rule0352']
587,[#6:1]-[#7:2]-[#6:3]=[#6:4]-[#6:5]-[#8:6].[#8:7].[#8:8]>>[#6:4]-[#6:3]=[#8:7].[#6:1]-[#8:8].[#6:5]=[#8:6].[#7:2],['rule0733']
588,[#6:1]=[#6:2].[#8:3]-[#8:4]>>[#6:1]-[#6:2].[#8:3]=[#8:4],['rule0114']
589,([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5].[#6:6]-[#6:7]=[#6:8]-[#6:9]-[#8:10])>>[#6:1]-[#6:2]-[#6:9]1-[#6:5]-[#6:4](=[#6:6])-[#6:3]-[#6:8]-1-[#6:7].[#8:10],['rule0970']
590,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]-[#6:11]-[#6:12]=[#6:13]>>([#6:1]=[#6:2].[#6:5]=[#6:6].[#6:10]=[#6:9].[#6:3]=[#6:4].[#6:7]=[#6:8].[#6:11]=[#6:12]-[#6:13]),['rule1041']
591,[#7:1].[#7:2]-[#6:3]=[#8:4].[#8:5]-[#15:6]>>[#7:1]-[#6:3]=[#7:2].[#8:5].[#8:4]-[#15:6],['rule0764']
592,[#6:1]-[#8:2].[#6:3]=[#8:4]>>[#6:3]-[#8:4].[#6:1]=[#8:2],['rule0324']
593,[#6:1]-[#6:2](-[#6:3])-[#8:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>[#6:1]-[#6:3]-[#6:2]=[#8:4].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1,['rule0347']
594,[#6:1]-[#6:2]=[#6:3]-[#6:4]-[#6:5]-[#8:6].[#8:7]>>([#6:4]=[#6:5].[#6:1]=[#6:2]-[#6:3]-[#8:7]).[#8:6],['rule1194']
595,[#7:1].[#8:2]-[#15:3]>>[#7:1]-[#15:3].[#8:2],"['rule0058', 'rule0224', 'rule0376', 'rule0486', 'rule1135']"
596,[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4],"['rule0431', 'rule0517']"
597,([#8:1].[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9](-[#6:10]-[#6:11])-[#6:12]-[#6:13]=[#6:14])>>([#6:2]-[#8:1].[#6:5]=[#6:6].[#6:3]=[#6:4].[#6:7]=[#6:8].[#6:10]=[#6:9]-[#6:11].[#6:12]=[#6:13]-[#6:14]),['rule1112']
598,[#6:1]=[#6:2]-[#8:3]>>[#6:1]-[#6:2]=[#8:3],['rule0175']
599,[#8:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]:[#6:6]-[#6:7]=[#8:8]>>[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:1]=[#8:8],['rule1001']
600,[#6:1]-[#6:2]-[#6:3](-[#6:4])-[#6:5]-[#6:6]=[#6:7]-[#6:8](-[#6:9])-[#6:10]-[#6:11](-[#6:12])-[#6:13]-[#8:14]>>([#6:1]=[#6:2].[#6:5]=[#6:6].[#6:10]=[#6:11]-[#6:13].[#6:9]=[#6:8]-[#6:7].[#6:12]-[#6:3]1-[#6:4]-[#8:14]-1),['rule1074']
601,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]:[#6:8]-[#7:9].[#8:10]=[#8:11]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:9].[#8:10]-[#6:7]:[#6:8]-[#8:11],['rule0541']
602,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#6:12]:[#8:13]:1>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:7]-[#6:8]1-[#6:9]=[#6:10]-[#6:11]=[#6:12]-[#8:13]-1,['rule1008']
603,([#7:1].[#8:2]=[#6:3]-[#8:4]).[#6:5]1=[#6:6]-[#7:7]-[#6:8]=[#6:9]-[#6:10]-1>>[#6:5]1:[#6:10]:[#6:9]:[#6:8]:[#7+:7]:[#6:6]:1.[#6:3]=[#7:1].[#8:2].[#8:4],['rule0333']
604,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]=[#6:6].[#8:7]>>([#6:1]=[#6:2].[#6:4]=[#6:5]-[#6:6].[#6:3]-[#8:7]),['rule0219']
605,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5])>>[#6:3]=[#6:4]-[#6:5]-[#6:1]-[#6:2],['rule0504']
606,[#6:1]-[#6:2]-[#8:3]>>([#8:3].[#6:1]=[#6:2]),['rule0088']
607,[#6:1].[#6:2]=[#6:3]>>[#6:1]-[#6:2]-[#6:3],['rule0374']
608,([#7:1].[#6:2]-[#8:3])>>([#6:2].[#7:1]-[#8:3]),['rule0391']
609,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],"['rule0024', 'rule0053', 'rule0256', 'rule0394']"
610,[#6:1]1-[#6:2]-[#6:3]-[#6:4]2-[#6:5]-[#6:6]-1-2.[#8:7]>>([#6:1]=[#6:2].[#6:5]-[#6:6]=[#6:4]-[#6:3]-[#8:7]),['rule0596']
611,[#6:1]-[#6:2]-[#16:3].[#6:4]=[#8:5].[#8:6]>>[#16:3].[#8:5]-[#6:4]-[#6:1]-[#6:2]-[#8:6],['rule0137']
612,([#6:1]-[#6:2](-[#6:3])-[#6:4]-[#6:5].[#6:6]-[#6:7]-[#6:8]=[#6:9]).[#8:10]>>([#6:1]-[#6:3].[#6:5]=[#6:4]-[#6:2].[#6:7]=[#6:8]-[#6:9].[#6:6]-[#8:10]),['rule0765']
613,[#6:1]-[#6:2](-[#8:3])-[#8:4].[#7:5]>>[#7:5]-[#6:2]-[#6:1]-[#8:3].[#8:4],['rule0786']
614,[#16:1].[#6:2]-[#7+:3]>>[#6:2]-[#16:1].[#7+0:3],['rule1018']
615,[#6:1]-[#6:2]-[#6:3].[#6:4]=[#8:5]>>[#6:1]-[#6:4]-[#8:5].[#6:2]=[#6:3],['rule0292']
616,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7:7]-[#6:8]:[#6:9]-[#7:10]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#7:10]=[#6:9]:[#6:8]=[#7:7],['rule1014']
617,[#6:1].[#8:2]-[#16:3]>>[#6:1]-[#16:3].[#8:2],['rule0336']
618,[#16:1].[#6:2]-[#8:3].[#8:4]-[#15:5]>>[#6:2]-[#16:1].[#8:4].[#8:3]-[#15:5],"['rule0039', 'rule0171', 'rule0756']"
619,[#6:1]-[#8:2]-[#8:3]>>[#6:1].[#8:2]=[#8:3],['rule0539']
620,[#6:1]-[#8:2].[#6:3]=[#8:4].[#7:5]>>[#6:1]-[#8:4]-[#6:3]-[#7:5].[#8:2],"['rule0734', 'rule1223']"
621,([#6:1]=[#6:2]-[#6:3].[#6:4]-[#8:5])>>[#6:1]-[#6:2](=[#6:3])-[#6:4].[#8:5],['rule0600']
622,[#6:1]=[#6:2]-[#6:3]-[#8:4]>>[#6:3]=[#6:2]-[#6:1]-[#8:4],['rule0860']
